ID,Datetime,Count
2462,5/12/2012 14:00,14923275128
2463,5/12/2012 15:00,14941466847
2464,5/12/2012 16:00,14959673344
2465,5/12/2012 17:00,14977894625
2466,5/12/2012 18:00,14996130696
2467,5/12/2012 19:00,15014381563
2468,5/12/2012 20:00,15032647232
2469,5/12/2012 21:00,15050927709
2470,5/12/2012 22:00,15069223000
2471,5/12/2012 23:00,15087533111
2472,6/12/2012 0:00,15105858048
2473,6/12/2012 1:00,15124197817
2474,6/12/2012 2:00,15142552424
2475,6/12/2012 3:00,15160921875
2476,6/12/2012 4:00,15179306176
2477,6/12/2012 5:00,15197705333
2478,6/12/2012 6:00,15216119352
2479,6/12/2012 7:00,15234548239
2480,6/12/2012 8:00,15252992000
2481,6/12/2012 9:00,15271450641
2482,6/12/2012 10:00,15289924168
2483,6/12/2012 11:00,15308412587
2484,6/12/2012 12:00,15326915904
2485,6/12/2012 13:00,15345434125
2486,6/12/2012 14:00,15363967256
2487,6/12/2012 15:00,15382515303
2488,6/12/2012 16:00,15401078272
2489,6/12/2012 17:00,15419656169
2490,6/12/2012 18:00,15438249000
2491,6/12/2012 19:00,15456856771
2492,6/12/2012 20:00,15475479488
2493,6/12/2012 21:00,15494117157
2494,6/12/2012 22:00,15512769784
2495,6/12/2012 23:00,15531437375
2496,7/12/2012 0:00,15550119936
2497,7/12/2012 1:00,15568817473
2498,7/12/2012 2:00,15587529992
2499,7/12/2012 3:00,15606257499
2500,7/12/2012 4:00,15625000000
2501,7/12/2012 5:00,15643757501
2502,7/12/2012 6:00,15662530008
2503,7/12/2012 7:00,15681317527
2504,7/12/2012 8:00,15700120064
2505,7/12/2012 9:00,15718937625
2506,7/12/2012 10:00,15737770216
2507,7/12/2012 11:00,15756617843
2508,7/12/2012 12:00,15775480512
2509,7/12/2012 13:00,15794358229
2510,7/12/2012 14:00,15813251000
2511,7/12/2012 15:00,15832158831
2512,7/12/2012 16:00,15851081728
2513,7/12/2012 17:00,15870019697
2514,7/12/2012 18:00,15888972744
2515,7/12/2012 19:00,15907940875
2516,7/12/2012 20:00,15926924096
2517,7/12/2012 21:00,15945922413
2518,7/12/2012 22:00,15964935832
2519,7/12/2012 23:00,15983964359
2520,8/12/2012 0:00,16003008000
2521,8/12/2012 1:00,16022066761
2522,8/12/2012 2:00,16041140648
2523,8/12/2012 3:00,16060229667
2524,8/12/2012 4:00,16079333824
2525,8/12/2012 5:00,16098453125
2526,8/12/2012 6:00,16117587576
2527,8/12/2012 7:00,16136737183
2528,8/12/2012 8:00,16155901952
2529,8/12/2012 9:00,16175081889
2530,8/12/2012 10:00,16194277000
2531,8/12/2012 11:00,16213487291
2532,8/12/2012 12:00,16232712768
2533,8/12/2012 13:00,16251953437
2534,8/12/2012 14:00,16271209304
2535,8/12/2012 15:00,16290480375
2536,8/12/2012 16:00,16309766656
2537,8/12/2012 17:00,16329068153
2538,8/12/2012 18:00,16348384872
2539,8/12/2012 19:00,16367716819
2540,8/12/2012 20:00,16387064000
2541,8/12/2012 21:00,16406426421
2542,8/12/2012 22:00,16425804088
2543,8/12/2012 23:00,16445197007
2544,9/12/2012 0:00,16464605184
2545,9/12/2012 1:00,16484028625
2546,9/12/2012 2:00,16503467336
2547,9/12/2012 3:00,16522921323
2548,9/12/2012 4:00,16542390592
2549,9/12/2012 5:00,16561875149
2550,9/12/2012 6:00,16581375000
2551,9/12/2012 7:00,16600890151
2552,9/12/2012 8:00,16620420608
2553,9/12/2012 9:00,16639966377
2554,9/12/2012 10:00,16659527464
2555,9/12/2012 11:00,16679103875
2556,9/12/2012 12:00,16698695616
2557,9/12/2012 13:00,16718302693
2558,9/12/2012 14:00,16737925112
2559,9/12/2012 15:00,16757562879
2560,9/12/2012 16:00,16777216000
2561,9/12/2012 17:00,16796884481
2562,9/12/2012 18:00,16816568328
2563,9/12/2012 19:00,16836267547
2564,9/12/2012 20:00,16855982144
2565,9/12/2012 21:00,16875712125
2566,9/12/2012 22:00,16895457496
2567,9/12/2012 23:00,16915218263
2568,10/12/2012 0:00,16934994432
2569,10/12/2012 1:00,16954786009
2570,10/12/2012 2:00,16974593000
2571,10/12/2012 3:00,16994415411
2572,10/12/2012 4:00,17014253248
2573,10/12/2012 5:00,17034106517
2574,10/12/2012 6:00,17053975224
2575,10/12/2012 7:00,17073859375
2576,10/12/2012 8:00,17093758976
2577,10/12/2012 9:00,17113674033
2578,10/12/2012 10:00,17133604552
2579,10/12/2012 11:00,17153550539
2580,10/12/2012 12:00,17173512000
2581,10/12/2012 13:00,17193488941
2582,10/12/2012 14:00,17213481368
2583,10/12/2012 15:00,17233489287
2584,10/12/2012 16:00,17253512704
2585,10/12/2012 17:00,17273551625
2586,10/12/2012 18:00,17293606056
2587,10/12/2012 19:00,17313676003
2588,10/12/2012 20:00,17333761472
2589,10/12/2012 21:00,17353862469
2590,10/12/2012 22:00,17373979000
2591,10/12/2012 23:00,17394111071
2592,11/12/2012 0:00,17414258688
2593,11/12/2012 1:00,17434421857
2594,11/12/2012 2:00,17454600584
2595,11/12/2012 3:00,17474794875
2596,11/12/2012 4:00,17495004736
2597,11/12/2012 5:00,17515230173
2598,11/12/2012 6:00,17535471192
2599,11/12/2012 7:00,17555727799
2600,11/12/2012 8:00,17576000000
2601,11/12/2012 9:00,17596287801
2602,11/12/2012 10:00,17616591208
2603,11/12/2012 11:00,17636910227
2604,11/12/2012 12:00,17657244864
2605,11/12/2012 13:00,17677595125
2606,11/12/2012 14:00,17697961016
2607,11/12/2012 15:00,17718342543
2608,11/12/2012 16:00,17738739712
2609,11/12/2012 17:00,17759152529
2610,11/12/2012 18:00,17779581000
2611,11/12/2012 19:00,17800025131
2612,11/12/2012 20:00,17820484928
2613,11/12/2012 21:00,17840960397
2614,11/12/2012 22:00,17861451544
2615,11/12/2012 23:00,17881958375
2616,12/12/2012 0:00,17902480896
2617,12/12/2012 1:00,17923019113
2618,12/12/2012 2:00,17943573032
2619,12/12/2012 3:00,17964142659
2620,12/12/2012 4:00,17984728000
2621,12/12/2012 5:00,18005329061
2622,12/12/2012 6:00,18025945848
2623,12/12/2012 7:00,18046578367
2624,12/12/2012 8:00,18067226624
2625,12/12/2012 9:00,18087890625
2626,12/12/2012 10:00,18108570376
2627,12/12/2012 11:00,18129265883
2628,12/12/2012 12:00,18149977152
2629,12/12/2012 13:00,18170704189
2630,12/12/2012 14:00,18191447000
2631,12/12/2012 15:00,18212205591
2632,12/12/2012 16:00,18232979968
2633,12/12/2012 17:00,18253770137
2634,12/12/2012 18:00,18274576104
2635,12/12/2012 19:00,18295397875
2636,12/12/2012 20:00,18316235456
2637,12/12/2012 21:00,18337088853
2638,12/12/2012 22:00,18357958072
2639,12/12/2012 23:00,18378843119
2640,13-12-2012 00:00,18399744000
2641,13-12-2012 01:00,18420660721
2642,13-12-2012 02:00,18441593288
2643,13-12-2012 03:00,18462541707
2644,13-12-2012 04:00,18483505984
2645,13-12-2012 05:00,18504486125
2646,13-12-2012 06:00,18525482136
2647,13-12-2012 07:00,18546494023
2648,13-12-2012 08:00,18567521792
2649,13-12-2012 09:00,18588565449
2650,13-12-2012 10:00,18609625000
2651,13-12-2012 11:00,18630700451
2652,13-12-2012 12:00,18651791808
2653,13-12-2012 13:00,18672899077
2654,13-12-2012 14:00,18694022264
2655,13-12-2012 15:00,18715161375
2656,13-12-2012 16:00,18736316416
2657,13-12-2012 17:00,18757487393
2658,13-12-2012 18:00,18778674312
2659,13-12-2012 19:00,18799877179
2660,13-12-2012 20:00,18821096000
2661,13-12-2012 21:00,18842330781
2662,13-12-2012 22:00,18863581528
2663,13-12-2012 23:00,18884848247
2664,14-12-2012 00:00,18906130944
2665,14-12-2012 01:00,18927429625
2666,14-12-2012 02:00,18948744296
2667,14-12-2012 03:00,18970074963
2668,14-12-2012 04:00,18991421632
2669,14-12-2012 05:00,19012784309
2670,14-12-2012 06:00,19034163000
2671,14-12-2012 07:00,19055557711
2672,14-12-2012 08:00,19076968448
2673,14-12-2012 09:00,19098395217
2674,14-12-2012 10:00,19119838024
2675,14-12-2012 11:00,19141296875
2676,14-12-2012 12:00,19162771776
2677,14-12-2012 13:00,19184262733
2678,14-12-2012 14:00,19205769752
2679,14-12-2012 15:00,19227292839
2680,14-12-2012 16:00,19248832000
2681,14-12-2012 17:00,19270387241
2682,14-12-2012 18:00,19291958568
2683,14-12-2012 19:00,19313545987
2684,14-12-2012 20:00,19335149504
2685,14-12-2012 21:00,19356769125
2686,14-12-2012 22:00,19378404856
2687,14-12-2012 23:00,19400056703
2688,15-12-2012 00:00,19421724672
2689,15-12-2012 01:00,19443408769
2690,15-12-2012 02:00,19465109000
2691,15-12-2012 03:00,19486825371
2692,15-12-2012 04:00,19508557888
2693,15-12-2012 05:00,19530306557
2694,15-12-2012 06:00,19552071384
2695,15-12-2012 07:00,19573852375
2696,15-12-2012 08:00,19595649536
2697,15-12-2012 09:00,19617462873
2698,15-12-2012 10:00,19639292392
2699,15-12-2012 11:00,19661138099
2700,15-12-2012 12:00,19683000000
2701,15-12-2012 13:00,19704878101
2702,15-12-2012 14:00,19726772408
2703,15-12-2012 15:00,19748682927
2704,15-12-2012 16:00,19770609664
2705,15-12-2012 17:00,19792552625
2706,15-12-2012 18:00,19814511816
2707,15-12-2012 19:00,19836487243
2708,15-12-2012 20:00,19858478912
2709,15-12-2012 21:00,19880486829
2710,15-12-2012 22:00,19902511000
2711,15-12-2012 23:00,19924551431
2712,16-12-2012 00:00,19946608128
2713,16-12-2012 01:00,19968681097
2714,16-12-2012 02:00,19990770344
2715,16-12-2012 03:00,20012875875
2716,16-12-2012 04:00,20034997696
2717,16-12-2012 05:00,20057135813
2718,16-12-2012 06:00,20079290232
2719,16-12-2012 07:00,20101460959
2720,16-12-2012 08:00,20123648000
2721,16-12-2012 09:00,20145851361
2722,16-12-2012 10:00,20168071048
2723,16-12-2012 11:00,20190307067
2724,16-12-2012 12:00,20212559424
2725,16-12-2012 13:00,20234828125
2726,16-12-2012 14:00,20257113176
2727,16-12-2012 15:00,20279414583
2728,16-12-2012 16:00,20301732352
2729,16-12-2012 17:00,20324066489
2730,16-12-2012 18:00,20346417000
2731,16-12-2012 19:00,20368783891
2732,16-12-2012 20:00,20391167168
2733,16-12-2012 21:00,20413566837
2734,16-12-2012 22:00,20435982904
2735,16-12-2012 23:00,20458415375
2736,17-12-2012 00:00,20480864256
2737,17-12-2012 01:00,20503329553
2738,17-12-2012 02:00,20525811272
2739,17-12-2012 03:00,20548309419
2740,17-12-2012 04:00,20570824000
2741,17-12-2012 05:00,20593355021
2742,17-12-2012 06:00,20615902488
2743,17-12-2012 07:00,20638466407
2744,17-12-2012 08:00,20661046784
2745,17-12-2012 09:00,20683643625
2746,17-12-2012 10:00,20706256936
2747,17-12-2012 11:00,20728886723
2748,17-12-2012 12:00,20751532992
2749,17-12-2012 13:00,20774195749
2750,17-12-2012 14:00,20796875000
2751,17-12-2012 15:00,20819570751
2752,17-12-2012 16:00,20842283008
2753,17-12-2012 17:00,20865011777
2754,17-12-2012 18:00,20887757064
2755,17-12-2012 19:00,20910518875
2756,17-12-2012 20:00,20933297216
2757,17-12-2012 21:00,20956092093
2758,17-12-2012 22:00,20978903512
2759,17-12-2012 23:00,21001731479
2760,18-12-2012 00:00,21024576000
2761,18-12-2012 01:00,21047437081
2762,18-12-2012 02:00,21070314728
2763,18-12-2012 03:00,21093208947
2764,18-12-2012 04:00,21116119744
2765,18-12-2012 05:00,21139047125
2766,18-12-2012 06:00,21161991096
2767,18-12-2012 07:00,21184951663
2768,18-12-2012 08:00,21207928832
2769,18-12-2012 09:00,21230922609
2770,18-12-2012 10:00,21253933000
2771,18-12-2012 11:00,21276960011
2772,18-12-2012 12:00,21300003648
2773,18-12-2012 13:00,21323063917
2774,18-12-2012 14:00,21346140824
2775,18-12-2012 15:00,21369234375
2776,18-12-2012 16:00,21392344576
2777,18-12-2012 17:00,21415471433
2778,18-12-2012 18:00,21438614952
2779,18-12-2012 19:00,21461775139
2780,18-12-2012 20:00,21484952000
2781,18-12-2012 21:00,21508145541
2782,18-12-2012 22:00,21531355768
2783,18-12-2012 23:00,21554582687
2784,19-12-2012 00:00,21577826304
2785,19-12-2012 01:00,21601086625
2786,19-12-2012 02:00,21624363656
2787,19-12-2012 03:00,21647657403
2788,19-12-2012 04:00,21670967872
2789,19-12-2012 05:00,21694295069
2790,19-12-2012 06:00,21717639000
2791,19-12-2012 07:00,21740999671
2792,19-12-2012 08:00,21764377088
2793,19-12-2012 09:00,21787771257
2794,19-12-2012 10:00,21811182184
2795,19-12-2012 11:00,21834609875
2796,19-12-2012 12:00,21858054336
2797,19-12-2012 13:00,21881515573
2798,19-12-2012 14:00,21904993592
2799,19-12-2012 15:00,21928488399
2800,19-12-2012 16:00,21952000000
2801,19-12-2012 17:00,21975528401
2802,19-12-2012 18:00,21999073608
2803,19-12-2012 19:00,22022635627
2804,19-12-2012 20:00,22046214464
2805,19-12-2012 21:00,22069810125
2806,19-12-2012 22:00,22093422616
2807,19-12-2012 23:00,22117051943
2808,20-12-2012 00:00,22140698112
2809,20-12-2012 01:00,22164361129
2810,20-12-2012 02:00,22188041000
2811,20-12-2012 03:00,22211737731
2812,20-12-2012 04:00,22235451328
2813,20-12-2012 05:00,22259181797
2814,20-12-2012 06:00,22282929144
2815,20-12-2012 07:00,22306693375
2816,20-12-2012 08:00,22330474496
2817,20-12-2012 09:00,22354272513
2818,20-12-2012 10:00,22378087432
2819,20-12-2012 11:00,22401919259
2820,20-12-2012 12:00,22425768000
2821,20-12-2012 13:00,22449633661
2822,20-12-2012 14:00,22473516248
2823,20-12-2012 15:00,22497415767
2824,20-12-2012 16:00,22521332224
2825,20-12-2012 17:00,22545265625
2826,20-12-2012 18:00,22569215976
2827,20-12-2012 19:00,22593183283
2828,20-12-2012 20:00,22617167552
2829,20-12-2012 21:00,22641168789
2830,20-12-2012 22:00,22665187000
2831,20-12-2012 23:00,22689222191
2832,21-12-2012 00:00,22713274368
2833,21-12-2012 01:00,22737343537
2834,21-12-2012 02:00,22761429704
2835,21-12-2012 03:00,22785532875
2836,21-12-2012 04:00,22809653056
2837,21-12-2012 05:00,22833790253
2838,21-12-2012 06:00,22857944472
2839,21-12-2012 07:00,22882115719
2840,21-12-2012 08:00,22906304000
2841,21-12-2012 09:00,22930509321
2842,21-12-2012 10:00,22954731688
2843,21-12-2012 11:00,22978971107
2844,21-12-2012 12:00,23003227584
2845,21-12-2012 13:00,23027501125
2846,21-12-2012 14:00,23051791736
2847,21-12-2012 15:00,23076099423
2848,21-12-2012 16:00,23100424192
2849,21-12-2012 17:00,23124766049
2850,21-12-2012 18:00,23149125000
2851,21-12-2012 19:00,23173501051
2852,21-12-2012 20:00,23197894208
2853,21-12-2012 21:00,23222304477
2854,21-12-2012 22:00,23246731864
2855,21-12-2012 23:00,23271176375
2856,22-12-2012 00:00,23295638016
2857,22-12-2012 01:00,23320116793
2858,22-12-2012 02:00,23344612712
2859,22-12-2012 03:00,23369125779
2860,22-12-2012 04:00,23393656000
2861,22-12-2012 05:00,23418203381
2862,22-12-2012 06:00,23442767928
2863,22-12-2012 07:00,23467349647
2864,22-12-2012 08:00,23491948544
2865,22-12-2012 09:00,23516564625
2866,22-12-2012 10:00,23541197896
2867,22-12-2012 11:00,23565848363
2868,22-12-2012 12:00,23590516032
2869,22-12-2012 13:00,23615200909
2870,22-12-2012 14:00,23639903000
2871,22-12-2012 15:00,23664622311
2872,22-12-2012 16:00,23689358848
2873,22-12-2012 17:00,23714112617
2874,22-12-2012 18:00,23738883624
2875,22-12-2012 19:00,23763671875
2876,22-12-2012 20:00,23788477376
2877,22-12-2012 21:00,23813300133
2878,22-12-2012 22:00,23838140152
2879,22-12-2012 23:00,23862997439
2880,23-12-2012 00:00,23887872000
2881,23-12-2012 01:00,23912763841
2882,23-12-2012 02:00,23937672968
2883,23-12-2012 03:00,23962599387
2884,23-12-2012 04:00,23987543104
2885,23-12-2012 05:00,24012504125
2886,23-12-2012 06:00,24037482456
2887,23-12-2012 07:00,24062478103
2888,23-12-2012 08:00,24087491072
2889,23-12-2012 09:00,24112521369
2890,23-12-2012 10:00,24137569000
2891,23-12-2012 11:00,24162633971
2892,23-12-2012 12:00,24187716288
2893,23-12-2012 13:00,24212815957
2894,23-12-2012 14:00,24237932984
2895,23-12-2012 15:00,24263067375
2896,23-12-2012 16:00,24288219136
2897,23-12-2012 17:00,24313388273
2898,23-12-2012 18:00,24338574792
2899,23-12-2012 19:00,24363778699
2900,23-12-2012 20:00,24389000000
2901,23-12-2012 21:00,24414238701
2902,23-12-2012 22:00,24439494808
2903,23-12-2012 23:00,24464768327
2904,24-12-2012 00:00,24490059264
2905,24-12-2012 01:00,24515367625
2906,24-12-2012 02:00,24540693416
2907,24-12-2012 03:00,24566036643
2908,24-12-2012 04:00,24591397312
2909,24-12-2012 05:00,24616775429
2910,24-12-2012 06:00,24642171000
2911,24-12-2012 07:00,24667584031
2912,24-12-2012 08:00,24693014528
2913,24-12-2012 09:00,24718462497
2914,24-12-2012 10:00,24743927944
2915,24-12-2012 11:00,24769410875
2916,24-12-2012 12:00,24794911296
2917,24-12-2012 13:00,24820429213
2918,24-12-2012 14:00,24845964632
2919,24-12-2012 15:00,24871517559
2920,24-12-2012 16:00,24897088000
2921,24-12-2012 17:00,24922675961
2922,24-12-2012 18:00,24948281448
2923,24-12-2012 19:00,24973904467
2924,24-12-2012 20:00,24999545024
2925,24-12-2012 21:00,25025203125
2926,24-12-2012 22:00,25050878776
2927,24-12-2012 23:00,25076571983
2928,25-12-2012 00:00,25102282752
2929,25-12-2012 01:00,25128011089
2930,25-12-2012 02:00,25153757000
2931,25-12-2012 03:00,25179520491
2932,25-12-2012 04:00,25205301568
2933,25-12-2012 05:00,25231100237
2934,25-12-2012 06:00,25256916504
2935,25-12-2012 07:00,25282750375
2936,25-12-2012 08:00,25308601856
2937,25-12-2012 09:00,25334470953
2938,25-12-2012 10:00,25360357672
2939,25-12-2012 11:00,25386262019
2940,25-12-2012 12:00,25412184000
2941,25-12-2012 13:00,25438123621
2942,25-12-2012 14:00,25464080888
2943,25-12-2012 15:00,25490055807
2944,25-12-2012 16:00,25516048384
2945,25-12-2012 17:00,25542058625
2946,25-12-2012 18:00,25568086536
2947,25-12-2012 19:00,25594132123
2948,25-12-2012 20:00,25620195392
2949,25-12-2012 21:00,25646276349
2950,25-12-2012 22:00,25672375000
2951,25-12-2012 23:00,25698491351
2952,26-12-2012 00:00,25724625408
2953,26-12-2012 01:00,25750777177
2954,26-12-2012 02:00,25776946664
2955,26-12-2012 03:00,25803133875
2956,26-12-2012 04:00,25829338816
2957,26-12-2012 05:00,25855561493
2958,26-12-2012 06:00,25881801912
2959,26-12-2012 07:00,25908060079
2960,26-12-2012 08:00,25934336000
2961,26-12-2012 09:00,25960629681
2962,26-12-2012 10:00,25986941128
2963,26-12-2012 11:00,26013270347
2964,26-12-2012 12:00,26039617344
2965,26-12-2012 13:00,26065982125
2966,26-12-2012 14:00,26092364696
2967,26-12-2012 15:00,26118765063
2968,26-12-2012 16:00,26145183232
2969,26-12-2012 17:00,26171619209
2970,26-12-2012 18:00,26198073000
2971,26-12-2012 19:00,26224544611
2972,26-12-2012 20:00,26251034048
2973,26-12-2012 21:00,26277541317
2974,26-12-2012 22:00,26304066424
2975,26-12-2012 23:00,26330609375
2976,27-12-2012 00:00,26357170176
2977,27-12-2012 01:00,26383748833
2978,27-12-2012 02:00,26410345352
2979,27-12-2012 03:00,26436959739
2980,27-12-2012 04:00,26463592000
2981,27-12-2012 05:00,26490242141
2982,27-12-2012 06:00,26516910168
2983,27-12-2012 07:00,26543596087
2984,27-12-2012 08:00,26570299904
2985,27-12-2012 09:00,26597021625
2986,27-12-2012 10:00,26623761256
2987,27-12-2012 11:00,26650518803
2988,27-12-2012 12:00,26677294272
2989,27-12-2012 13:00,26704087669
2990,27-12-2012 14:00,26730899000
2991,27-12-2012 15:00,26757728271
2992,27-12-2012 16:00,26784575488
2993,27-12-2012 17:00,26811440657
2994,27-12-2012 18:00,26838323784
2995,27-12-2012 19:00,26865224875
2996,27-12-2012 20:00,26892143936
2997,27-12-2012 21:00,26919080973
2998,27-12-2012 22:00,26946035992
2999,27-12-2012 23:00,26973008999
3000,28-12-2012 00:00,27000000000
3001,28-12-2012 01:00,27027009001
3002,28-12-2012 02:00,27054036008
3003,28-12-2012 03:00,27081081027
3004,28-12-2012 04:00,27108144064
3005,28-12-2012 05:00,27135225125
3006,28-12-2012 06:00,27162324216
3007,28-12-2012 07:00,27189441343
3008,28-12-2012 08:00,27216576512
3009,28-12-2012 09:00,27243729729
3010,28-12-2012 10:00,27270901000
3011,28-12-2012 11:00,27298090331
3012,28-12-2012 12:00,27325297728
3013,28-12-2012 13:00,27352523197
3014,28-12-2012 14:00,27379766744
3015,28-12-2012 15:00,27407028375
3016,28-12-2012 16:00,27434308096
3017,28-12-2012 17:00,27461605913
3018,28-12-2012 18:00,27488921832
3019,28-12-2012 19:00,27516255859
3020,28-12-2012 20:00,27543608000
3021,28-12-2012 21:00,27570978261
3022,28-12-2012 22:00,27598366648
3023,28-12-2012 23:00,27625773167
3024,29-12-2012 00:00,27653197824
3025,29-12-2012 01:00,27680640625
3026,29-12-2012 02:00,27708101576
3027,29-12-2012 03:00,27735580683
3028,29-12-2012 04:00,27763077952
3029,29-12-2012 05:00,27790593389
3030,29-12-2012 06:00,27818127000
3031,29-12-2012 07:00,27845678791
3032,29-12-2012 08:00,27873248768
3033,29-12-2012 09:00,27900836937
3034,29-12-2012 10:00,27928443304
3035,29-12-2012 11:00,27956067875
3036,29-12-2012 12:00,27983710656
3037,29-12-2012 13:00,28011371653
3038,29-12-2012 14:00,28039050872
3039,29-12-2012 15:00,28066748319
3040,29-12-2012 16:00,28094464000
3041,29-12-2012 17:00,28122197921
3042,29-12-2012 18:00,28149950088
3043,29-12-2012 19:00,28177720507
3044,29-12-2012 20:00,28205509184
3045,29-12-2012 21:00,28233316125
3046,29-12-2012 22:00,28261141336
3047,29-12-2012 23:00,28288984823
3048,30-12-2012 00:00,28316846592
3049,30-12-2012 01:00,28344726649
3050,30-12-2012 02:00,28372625000
3051,30-12-2012 03:00,28400541651
3052,30-12-2012 04:00,28428476608
3053,30-12-2012 05:00,28456429877
3054,30-12-2012 06:00,28484401464
3055,30-12-2012 07:00,28512391375
3056,30-12-2012 08:00,28540399616
3057,30-12-2012 09:00,28568426193
3058,30-12-2012 10:00,28596471112
3059,30-12-2012 11:00,28624534379
3060,30-12-2012 12:00,28652616000
3061,30-12-2012 13:00,28680715981
3062,30-12-2012 14:00,28708834328
3063,30-12-2012 15:00,28736971047
3064,30-12-2012 16:00,28765126144
3065,30-12-2012 17:00,28793299625
3066,30-12-2012 18:00,28821491496
3067,30-12-2012 19:00,28849701763
3068,30-12-2012 20:00,28877930432
3069,30-12-2012 21:00,28906177509
3070,30-12-2012 22:00,28934443000
3071,30-12-2012 23:00,28962726911
3072,31-12-2012 00:00,28991029248
3073,31-12-2012 01:00,29019350017
3074,31-12-2012 02:00,29047689224
3075,31-12-2012 03:00,29076046875
3076,31-12-2012 04:00,29104422976
3077,31-12-2012 05:00,29132817533
3078,31-12-2012 06:00,29161230552
3079,31-12-2012 07:00,29189662039
3080,31-12-2012 08:00,29218112000
3081,31-12-2012 09:00,29246580441
3082,31-12-2012 10:00,29275067368
3083,31-12-2012 11:00,29303572787
3084,31-12-2012 12:00,29332096704
3085,31-12-2012 13:00,29360639125
3086,31-12-2012 14:00,29389200056
3087,31-12-2012 15:00,29417779503
3088,31-12-2012 16:00,29446377472
3089,31-12-2012 17:00,29474993969
3090,31-12-2012 18:00,29503629000
3091,31-12-2012 19:00,29532282571
3092,31-12-2012 20:00,29560954688
3093,31-12-2012 21:00,29589645357
3094,31-12-2012 22:00,29618354584
3095,31-12-2012 23:00,29647082375
3096,1/1/2013 0:00,29675828736
3097,1/1/2013 1:00,29704593673
3098,1/1/2013 2:00,29733377192
3099,1/1/2013 3:00,29762179299
3100,1/1/2013 4:00,29791000000
3101,1/1/2013 5:00,29819839301
3102,1/1/2013 6:00,29848697208
3103,1/1/2013 7:00,29877573727
3104,1/1/2013 8:00,29906468864
3105,1/1/2013 9:00,29935382625
3106,1/1/2013 10:00,29964315016
3107,1/1/2013 11:00,29993266043
3108,1/1/2013 12:00,30022235712
3109,1/1/2013 13:00,30051224029
3110,1/1/2013 14:00,30080231000
3111,1/1/2013 15:00,30109256631
3112,1/1/2013 16:00,30138300928
3113,1/1/2013 17:00,30167363897
3114,1/1/2013 18:00,30196445544
3115,1/1/2013 19:00,30225545875
3116,1/1/2013 20:00,30254664896
3117,1/1/2013 21:00,30283802613
3118,1/1/2013 22:00,30312959032
3119,1/1/2013 23:00,30342134159
3120,2/1/2013 0:00,30371328000
3121,2/1/2013 1:00,30400540561
3122,2/1/2013 2:00,30429771848
3123,2/1/2013 3:00,30459021867
3124,2/1/2013 4:00,30488290624
3125,2/1/2013 5:00,30517578125
3126,2/1/2013 6:00,30546884376
3127,2/1/2013 7:00,30576209383
3128,2/1/2013 8:00,30605553152
3129,2/1/2013 9:00,30634915689
3130,2/1/2013 10:00,30664297000
3131,2/1/2013 11:00,30693697091
3132,2/1/2013 12:00,30723115968
3133,2/1/2013 13:00,30752553637
3134,2/1/2013 14:00,30782010104
3135,2/1/2013 15:00,30811485375
3136,2/1/2013 16:00,30840979456
3137,2/1/2013 17:00,30870492353
3138,2/1/2013 18:00,30900024072
3139,2/1/2013 19:00,30929574619
3140,2/1/2013 20:00,30959144000
3141,2/1/2013 21:00,30988732221
3142,2/1/2013 22:00,31018339288
3143,2/1/2013 23:00,31047965207
3144,3/1/2013 0:00,31077609984
3145,3/1/2013 1:00,31107273625
3146,3/1/2013 2:00,31136956136
3147,3/1/2013 3:00,31166657523
3148,3/1/2013 4:00,31196377792
3149,3/1/2013 5:00,31226116949
3150,3/1/2013 6:00,31255875000
3151,3/1/2013 7:00,31285651951
3152,3/1/2013 8:00,31315447808
3153,3/1/2013 9:00,31345262577
3154,3/1/2013 10:00,31375096264
3155,3/1/2013 11:00,31404948875
3156,3/1/2013 12:00,31434820416
3157,3/1/2013 13:00,31464710893
3158,3/1/2013 14:00,31494620312
3159,3/1/2013 15:00,31524548679
3160,3/1/2013 16:00,31554496000
3161,3/1/2013 17:00,31584462281
3162,3/1/2013 18:00,31614447528
3163,3/1/2013 19:00,31644451747
3164,3/1/2013 20:00,31674474944
3165,3/1/2013 21:00,31704517125
3166,3/1/2013 22:00,31734578296
3167,3/1/2013 23:00,31764658463
3168,4/1/2013 0:00,31794757632
3169,4/1/2013 1:00,31824875809
3170,4/1/2013 2:00,31855013000
3171,4/1/2013 3:00,31885169211
3172,4/1/2013 4:00,31915344448
3173,4/1/2013 5:00,31945538717
3174,4/1/2013 6:00,31975752024
3175,4/1/2013 7:00,32005984375
3176,4/1/2013 8:00,32036235776
3177,4/1/2013 9:00,32066506233
3178,4/1/2013 10:00,32096795752
3179,4/1/2013 11:00,32127104339
3180,4/1/2013 12:00,32157432000
3181,4/1/2013 13:00,32187778741
3182,4/1/2013 14:00,32218144568
3183,4/1/2013 15:00,32248529487
3184,4/1/2013 16:00,32278933504
3185,4/1/2013 17:00,32309356625
3186,4/1/2013 18:00,32339798856
3187,4/1/2013 19:00,32370260203
3188,4/1/2013 20:00,32400740672
3189,4/1/2013 21:00,32431240269
3190,4/1/2013 22:00,32461759000
3191,4/1/2013 23:00,32492296871
3192,5/1/2013 0:00,32522853888
3193,5/1/2013 1:00,32553430057
3194,5/1/2013 2:00,32584025384
3195,5/1/2013 3:00,32614639875
3196,5/1/2013 4:00,32645273536
3197,5/1/2013 5:00,32675926373
